Honor 6X Nougat 每 Camera Optimization FAQs,"9Camera quality of h6x drastically decreased after nougat update.I especially bought h6x due to its camera bt I think I made a mistake. M never going to buy honor devices anymore nd never going to suggest anyone.I don't know whether it's my phone problem or any one having the same problem, h6x battery back up . It last lesser thn 20 to 22 hours in day today usage.Redmi note 4 is much better thn this considering battery backup as it gives 2 days back up in normal day usage.I feel that m cheated by honor company.If possible plss provide an update to solve such problem especially camera.","Aug 18, 2017 at 08:25AM",huafans0529282803
Honor 6X Nougat 每 Camera Optimization FAQs,"10The front camera is performing very poorly. Excess light is seen in the image. Huawei, it would be good to remember that it's the camera that brought this phone most of its customers. No point ruining that with such updates...","Aug 20, 2017 at 4:41PM",Honorfans_6273
Turn your #Honor7x device into a Wi-Fi extender,7Nice,"Feb 24, 2018 at 00:23AM",NitinHonor9i
Turn your #Honor7x device into a Wi-Fi extender,8thanx for sharingwelcome,"Feb 24, 2018 at 00:46AM",AnilReddy1
Turn your #Honor7x device into a Wi-Fi extender,8thanx for sharingwelcome,"Feb 24, 2018 at 00:46AM",KAVIN
Turn your #Honor7x device into a Wi-Fi extender,8thanx for sharingwelcome,"Feb 24, 2018 at 00:46AM",KAVIN
Game Suite: The Honor View 10's Dedicated Gaming Assistant,6Good phone,"Feb 24, 2018 at 00:26AM",NitinHonor9i
Game Suite: The Honor View 10's Dedicated Gaming Assistant,7Perfect,"Feb 25, 2018 at 11:13AM",AbijithSabu
#Colletion&Summary#  About Honor 9 Lite:You Can Find what You Want Here.,6Awesome,"Feb 12, 2018 at 3:28PM",NetajiMahato
#Colletion&Summary#  About Honor 9 Lite:You Can Find what You Want Here.,7Nice,"Feb 16, 2018 at 2:04PM",PrajwalPK
#Colletion&Summary#  About Honor 9 Lite:You Can Find what You Want Here.,8Awesome,"Feb 17, 2018 at 10:07AM",Rockstar
"[The fist batch list is annouced now] We are looking for Honor Community Moderators, Apply Here!","1Indeed a great opportunity. Would like to moderate honor9 lite, honor view 10 & emui update threads.Have been contributing to the community for more than 3 years and have experience in forum moderation.All the best Gitansh :) Thanks Pravin","Feb 06, 2018 at 3:00PM",Gitansh
Honor 6X | My first few hours - An Honor Fan's First Impressions!,5Nice paid review.. Kudos!!!And why do you think so? cuz you did the exact same thing during honor 8's launch. Both here and on XDA.so whats the problem in that? Did you even read the review properly? Thats my personal opinion.If you think these reviews re paid then why do you go through themYou nailed it abhinav,"Jan 13, 2017 at 12:50AM",Honorfans_12
Honor 6X | My first few hours - An Honor Fan's First Impressions!,5Nice paid review.. Kudos!!!And why do you think so? cuz you did the exact same thing during honor 8's launch. Both here and on XDA.so whats the problem in that? Did you even read the review properly? Thats my personal opinion.If you think these reviews re paid then why do you go through themYou nailed it abhinav,"Jan 13, 2017 at 12:50AM",ShashankSingh
Honor 6X | My first few hours - An Honor Fan's First Impressions!,5Nice paid review.. Kudos!!!And why do you think so? cuz you did the exact same thing during honor 8's launch. Both here and on XDA.so whats the problem in that? Did you even read the review properly? Thats my personal opinion.If you think these reviews re paid then why do you go through themYou nailed it abhinav,"Jan 13, 2017 at 12:50AM",AbhinavSinha
Honor 6X | My first few hours - An Honor Fan's First Impressions!,5Nice paid review.. Kudos!!!And why do you think so? cuz you did the exact same thing during honor 8's launch. Both here and on XDA.so whats the problem in that? Did you even read the review properly? Thats my personal opinion.If you think these reviews re paid then why do you go through themYou nailed it abhinav,"Jan 13, 2017 at 12:50AM",Manojkumar14
Honor 6X | My first few hours - An Honor Fan's First Impressions!,5Nice paid review.. Kudos!!!And why do you think so? cuz you did the exact same thing during honor 8's launch. Both here and on XDA.so whats the problem in that? Did you even read the review properly? Thats my personal opinion.If you think these reviews re paid then why do you go through themYou nailed it abhinav,"Jan 13, 2017 at 12:50AM",Manojkumar14
Everything You Need to Know About the #Honor 9 Lite#,6Nice thanks,"Feb 17, 2018 at 1:20PM",NitinHonor9i
Everything You Need to Know About the #Honor 9 Lite#,7Is slow motion feature available for this honor 9 lite..?,"Feb 18, 2018 at 10:10AM",Honorfans_14651
Everything You Need to Know About the #Honor 9 Lite#,8Bt kirin 659 GPU is not enough for playing heavy graphics games... Its GPU has only 2 clusters that was very outdated. It should be upgraded with 6 or clusters GPU for better gaming experiences.....6 or 8 clusters GPU,"Feb 19, 2018 at 1:27PM",Maneesh
Everything You Need to Know About the #Honor 9 Lite#,8Bt kirin 659 GPU is not enough for playing heavy graphics games... Its GPU has only 2 clusters that was very outdated. It should be upgraded with 6 or clusters GPU for better gaming experiences.....6 or 8 clusters GPU,"Feb 19, 2018 at 1:27PM",Maneesh
"#Share to win# Invite friends, Win wonderful gifts",3Honor is brand which make a unique device and smartphone and i am recently follow honor brand good qualityBhai true haiSahi kahaGood jobbbbBesttttSuppebbb,"Feb 06, 2018 at 6:00PM",huafans0535513164
"#Share to win# Invite friends, Win wonderful gifts",3Honor is brand which make a unique device and smartphone and i am recently follow honor brand good qualityBhai true haiSahi kahaGood jobbbbBesttttSuppebbb,"Feb 06, 2018 at 6:00PM",huafans0535730329
"#Share to win# Invite friends, Win wonderful gifts",3Honor is brand which make a unique device and smartphone and i am recently follow honor brand good qualityBhai true haiSahi kahaGood jobbbbBesttttSuppebbb,"Feb 06, 2018 at 6:00PM",huafans0535730329
Bezel-less screen and 18:9 aspect ratio: Is upcoming Trend?,"1Yes that is trick to attract people to buy Honor 9, 7x and 9lite they have forgotten that phone performance is also play a major role. Honor7x has very poor performance in gaming.Disagree, I am Playing Modern Combat 5 on it without any lags and problem","Feb 08, 2018 at 05:06AM",AbhinavSinha
Bezel-less screen and 18:9 aspect ratio: Is upcoming Trend?,"2Cool. Thanks for sharing this.Agree with some points. Some users cannot get full screen when using YOUTUBE due to many content in 16:9 aspect ratio. However, for other functions, larger screen is not bad.Without the 'pinch-to-zoom' feature,Samsung Galaxy S8,LG V30, andSamsung Galaxy Note 8users were not able to watch YouTube videos covering the entire screen, as YouTube, like most other video streaming sites, offered content in a 16:9 aspect ratio. Earlier this month, YouTube for iOS received an update that addedfull-screen viewing supportfor theiPhone X.","Feb 08, 2018 at 09:00AM",Aadhira
Bezel-less screen and 18:9 aspect ratio: Is upcoming Trend?,"3I Say ""It's the trend "" ","Feb 09, 2018 at 10:53AM",Pravin
Bezel-less screen and 18:9 aspect ratio: Is upcoming Trend?,4Which one is best any idea??,"Feb 09, 2018 at 3:32PM",huafans031166
Turn your #Honor7x device into a Wi-Fi extender,9thanx for sharingwelcome :)),"Feb 24, 2018 at 09:11AM",York
Turn your #Honor7x device into a Wi-Fi extender,9thanx for sharingwelcome :)),"Feb 24, 2018 at 09:11AM",KAVIN
#Colletion&Summary#  About Honor 9 Lite:You Can Find what You Want Here.,9really cool,"Feb 17, 2018 at 1:13PM",York
#Colletion&Summary#  About Honor 9 Lite:You Can Find what You Want Here.,10,"Feb 20, 2018 at 3:37PM",huafans031166
"[The fist batch list is annouced now] We are looking for Honor Community Moderators, Apply Here!","1Indeed a great opportunity. Would like to moderate honor9 lite, honor view 10 & emui update threads.Have been contributing to the community for more than 3 years and have experience in forum moderation.All the best Gitansh :) Thanks Pravin","Feb 06, 2018 at 3:00PM",Pravin
"[The fist batch list is annouced now] We are looking for Honor Community Moderators, Apply Here!","1Indeed a great opportunity. Would like to moderate honor9 lite, honor view 10 & emui update threads.Have been contributing to the community for more than 3 years and have experience in forum moderation.All the best Gitansh :) Thanks Pravin","Feb 06, 2018 at 3:00PM",Gitansh
"[The fist batch list is annouced now] We are looking for Honor Community Moderators, Apply Here!","1Indeed a great opportunity. Would like to moderate honor9 lite, honor view 10 & emui update threads.Have been contributing to the community for more than 3 years and have experience in forum moderation.All the best Gitansh :) Thanks Pravin","Feb 06, 2018 at 3:00PM",Gitansh
"[The fist batch list is annouced now] We are looking for Honor Community Moderators, Apply Here!","2I would like to apply for the following Honor view 10, EMUI UPDATE, EMUI BETA, TIPS AND TRICKS, APPS.I was previously active member of uc forum for 3 years. I have proper knowledge of moderating stuffs in forum. I was active beta and alpha tester of uc browser and my job was to report bug with proper format. Currently I am active member of XDA community. I have knowledge of ROM porting, Root management and xposed framework.Good Luck Shaikh :) ","Feb 06, 2018 at 3:47PM",shaikh_raj66
Honor 6X | My first few hours - An Honor Fan's First Impressions!,6Awesome!,"Jan 14, 2017 at 4:41PM",Girish91
Honor 6X | My first few hours - An Honor Fan's First Impressions!,7Nicely covered up Shashank bhai....Thanks bhai...few more on the way :) waiting for them ,"Jan 20, 2017 at 08:59AM",AbhinavSinha
Honor 6X | My first few hours - An Honor Fan's First Impressions!,7Nicely covered up Shashank bhai....Thanks bhai...few more on the way :) waiting for them ,"Jan 20, 2017 at 08:59AM",ShashankSingh
Everything You Need to Know About the #Honor 9 Lite#,8Bt kirin 659 GPU is not enough for playing heavy graphics games... Its GPU has only 2 clusters that was very outdated. It should be upgraded with 6 or clusters GPU for better gaming experiences.....6 or 8 clusters GPU,"Feb 19, 2018 at 1:27PM",Maneesh
Everything You Need to Know About the #Honor 9 Lite#,9amazing,"Feb 19, 2018 at 3:09PM",huafans031166
Everything You Need to Know About the #Honor 9 Lite#,10Nice phone honor 9lite,"Feb 20, 2018 at 3:24PM",Honorfans_14828
"#Share to win# Invite friends, Win wonderful gifts",4I have since 2 years with this brand it make amazing quality productGood enterGood Best lineBes[ttttSuppbbb,"Feb 06, 2018 at 6:05PM",huafans0535513303
"#Share to win# Invite friends, Win wonderful gifts",4I have since 2 years with this brand it make amazing quality productGood enterGood Best lineBes[ttttSuppbbb,"Feb 06, 2018 at 6:05PM",huafans0535538364
"#Share to win# Invite friends, Win wonderful gifts",4I have since 2 years with this brand it make amazing quality productGood enterGood Best lineBes[ttttSuppbbb,"Feb 06, 2018 at 6:05PM",huafans0535538364
"#Share to win# Invite friends, Win wonderful gifts",4I have since 2 years with this brand it make amazing quality productGood enterGood Best lineBes[ttttSuppbbb,"Feb 06, 2018 at 6:05PM",huafans0535539003
Face Unlock Feature is now available for Honor 7x and Honor 9 lite too.,1Wait for the update. I really like face unlock,"Mar 05, 2018 at 7:58PM",halfwaterwolf
Face Unlock Feature is now available for Honor 7x and Honor 9 lite too.,"2TY, I WISH I CAN GET THE UPDATE FIRMWARE ASAP","Mar 05, 2018 at 8:01PM",huafans0536664080
Bezel-less screen and 18:9 aspect ratio: Is upcoming Trend?,5Nice phone,"Feb 09, 2018 at 11:15PM",Honorfans_13599
Bezel-less screen and 18:9 aspect ratio: Is upcoming Trend?,6When will I get update For my HONOR 7X to EMUI 8 and OREO 8.0In this Apri..l,"Feb 10, 2018 at 08:31AM",Luckylikhith.....
Bezel-less screen and 18:9 aspect ratio: Is upcoming Trend?,6When will I get update For my HONOR 7X to EMUI 8 and OREO 8.0In this Apri..l,"Feb 10, 2018 at 08:31AM",hemanth11
Bezel-less screen and 18:9 aspect ratio: Is upcoming Trend?,6When will I get update For my HONOR 7X to EMUI 8 and OREO 8.0In this Apri..l,"Feb 10, 2018 at 08:31AM",hemanth11
Are You Good at Photographing? We are Recruiting Photography Team Members!,"1Hello Sir,I would like to place my candidature for a place in the Photography team of Honor. About Me:Device Using: Honor 6X and 7XDevices Used: Honor Holly, Honor 4C and Honor 4X.Reasons to pick me:Below are threds to my photographs posted on Honor Community:https://club.hihonor.com/in/photography.325/amazingindia.97191 - Low Light Photographyhttps://club.hihonor.com/in/photography.325/amazingindia.96065 - Silky Water https://twitter.com/ToughAbhinav/status/900391055261966336(Light Painting/ Scene/Landscape)https://club.hihonor.com/in/photography.325/amazingindia.112303 - HDR (Scene/Landscape)https://club.hihonor.com/in/photography.325/amazingindia.99231 - Silky Water (Light Painting/ Scene/Landscape)From Twitter:https://twitter.com/ToughAbhinav/status/934802027967758336  There are brief intoduction for every posts in each post. Hope you like my contribution.https://twitter.com/ToughAbhinav/status/900391055261966336  -Light painting for which I won Honor Light Painting Contest.https://twitter.com/ToughAbhinav/status/934368187797323776 - Night Modehttps://twitter.com/ToughAbhinav/status/931906447843115008 - Silky Water Modehttps://twitter.com/ToughAbhinav/status/918099487947571200 - Food Modehttps://twitter.com/ToughAbhinav/status/896394014844362752 - Wide Apperture (Honor 4X)Instagram:https://www.instagram.com/p/BfVHiGnAXvTv2WyUt-yvB3eWqkt4hYiuWdXEmE0/ - Waterfall in Silky Water modehttps://www.instagram.com/p/BfOP9Iagud2j9FWv4J3x_GZb-9pFDcGzEkLCLY0/ - SunsetA head to head competition between us again? Good luck!! ;)And we know who wins when it comes to us ;) PicWizI'd say we both are winners irrespective of the timings.. :PWell said, still I think you got an upper edge on me :)","Feb 24, 2018 at 12:31AM",AbhinavSinha
Turn your #Honor7x device into a Wi-Fi extender,9thanx for sharingwelcome :)),"Feb 24, 2018 at 09:11AM",KAVIN
Turn your #Honor7x device into a Wi-Fi extender,10Would it be available on HONOR 9i,"Feb 25, 2018 at 12:31AM",huafans0533443259
"[The fist batch list is annouced now] We are looking for Honor Community Moderators, Apply Here!","2I would like to apply for the following Honor view 10, EMUI UPDATE, EMUI BETA, TIPS AND TRICKS, APPS.I was previously active member of uc forum for 3 years. I have proper knowledge of moderating stuffs in forum. I was active beta and alpha tester of uc browser and my job was to report bug with proper format. Currently I am active member of XDA community. I have knowledge of ROM porting, Root management and xposed framework.Good Luck Shaikh :) ","Feb 06, 2018 at 3:47PM",Pravin
"[The fist batch list is annouced now] We are looking for Honor Community Moderators, Apply Here!","2I would like to apply for the following Honor view 10, EMUI UPDATE, EMUI BETA, TIPS AND TRICKS, APPS.I was previously active member of uc forum for 3 years. I have proper knowledge of moderating stuffs in forum. I was active beta and alpha tester of uc browser and my job was to report bug with proper format. Currently I am active member of XDA community. I have knowledge of ROM porting, Root management and xposed framework.Good Luck Shaikh :) ","Feb 06, 2018 at 3:47PM",Pravin
Honor 6X | My first few hours - An Honor Fan's First Impressions!,7Nicely covered up Shashank bhai....Thanks bhai...few more on the way :) waiting for them ,"Jan 20, 2017 at 08:59AM",AbhinavSinha
Honor 6X | My first few hours - An Honor Fan's First Impressions!,7Nicely covered up Shashank bhai....Thanks bhai...few more on the way :) waiting for them ,"Jan 20, 2017 at 08:59AM",AbhinavSinha
Honor 6X | My first few hours - An Honor Fan's First Impressions!,8nice review...looks like u r enjoying the phone,"Jan 24, 2017 at 5:57PM",Rupesh_1987
"#Share to win# Invite friends, Win wonderful gifts",4I have since 2 years with this brand it make amazing quality productGood enterGood Best lineBes[ttttSuppbbb,"Feb 06, 2018 at 6:05PM",huafans0535513164
"#Share to win# Invite friends, Win wonderful gifts",4I have since 2 years with this brand it make amazing quality productGood enterGood Best lineBes[ttttSuppbbb,"Feb 06, 2018 at 6:05PM",huafans0535730329
"#Share to win# Invite friends, Win wonderful gifts",4I have since 2 years with this brand it make amazing quality productGood enterGood Best lineBes[ttttSuppbbb,"Feb 06, 2018 at 6:05PM",huafans0535730329
"#Share to win# Invite friends, Win wonderful gifts",5same contest happened last year..everytime is different,"Feb 06, 2018 at 6:55PM",VivekSada64
Face Unlock Feature is now available for Honor 7x and Honor 9 lite too.,3Thanks for sharing!!,"Mar 05, 2018 at 8:02PM",ShreyanshAgarwal
Face Unlock Feature is now available for Honor 7x and Honor 9 lite too.,4Waiting eagerly for a change in my 7X.Thanks Honor,"Mar 05, 2018 at 8:15PM",DevD
Face Unlock Feature is now available for Honor 7x and Honor 9 lite too.,"5No new update in my 7x mobile... Why??Please have patience...it's been released in batches,wait for your turnOhhh kMy 7x mobile no new update  why ???only face unlock dont get EMUI8Face Unlock ,AR lens","Mar 05, 2018 at 8:22PM",Honorfans_10004
Face Unlock Feature is now available for Honor 7x and Honor 9 lite too.,"5No new update in my 7x mobile... Why??Please have patience...it's been released in batches,wait for your turnOhhh kMy 7x mobile no new update  why ???only face unlock dont get EMUI8Face Unlock ,AR lens","Mar 05, 2018 at 8:22PM",Arunb
Face Unlock Feature is now available for Honor 7x and Honor 9 lite too.,"5No new update in my 7x mobile... Why??Please have patience...it's been released in batches,wait for your turnOhhh kMy 7x mobile no new update  why ???only face unlock dont get EMUI8Face Unlock ,AR lens","Mar 05, 2018 at 8:22PM",Honorfans_10004
Face Unlock Feature is now available for Honor 7x and Honor 9 lite too.,"5No new update in my 7x mobile... Why??Please have patience...it's been released in batches,wait for your turnOhhh kMy 7x mobile no new update  why ???only face unlock dont get EMUI8Face Unlock ,AR lens","Mar 05, 2018 at 8:22PM",Midhunbabu
Best Features of EMUI in Honor 8 Pro,1,"Feb 28, 2018 at 4:16PM",huafans0536487843
Best Features of EMUI in Honor 8 Pro,2Thanks for sharing!!!Welcome Honor 8 pro face unlock feature kab ayega ,"Mar 01, 2018 at 4:25PM",ShreyanshAgarwal
Bezel-less screen and 18:9 aspect ratio: Is upcoming Trend?,7Yes it's new trend and after that full screen trends start,"Feb 11, 2018 at 11:48PM",Tarunjain
Bezel-less screen and 18:9 aspect ratio: Is upcoming Trend?,"8Hi All,2:1 aspect ratio and dual cameras are here to stay. With many companies across difference price range, working on these, these new gimmicky features might be fine tuned and would shape the future.Kudos to Honor for jumping a head in the race, that too bringing these to the masses by lowering the price.Thanks,Pradeep","Feb 13, 2018 at 10:46PM",PradeepS
Bezel-less screen and 18:9 aspect ratio: Is upcoming Trend?,9Best screen I ever used,"Feb 15, 2018 at 08:53AM",PrajwalPK
Bezel-less screen and 18:9 aspect ratio: Is upcoming Trend?,10Great,"Feb 18, 2018 at 09:13AM",Rockstar
"Thank you, 100K honor fans! Reply to win 10000mAH powerbank ",1Honor fans,"Feb 27, 2018 at 4:57PM",Snehadhi
"Thank you, 100K honor fans! Reply to win 10000mAH powerbank ",2Congratulations @Honorfamily...Hope v reach next milestone no sooner...thanx for this thread @Snehadhi,"Feb 27, 2018 at 5:04PM",Arunb
"Thank you, 100K honor fans! Reply to win 10000mAH powerbank ",3Fans Favourite,"Feb 27, 2018 at 5:10PM",AbhinavSinha
Are You Good at Photographing? We are Recruiting Photography Team Members!,"1Hello Sir,I would like to place my candidature for a place in the Photography team of Honor. About Me:Device Using: Honor 6X and 7XDevices Used: Honor Holly, Honor 4C and Honor 4X.Reasons to pick me:Below are threds to my photographs posted on Honor Community:https://club.hihonor.com/in/photography.325/amazingindia.97191 - Low Light Photographyhttps://club.hihonor.com/in/photography.325/amazingindia.96065 - Silky Water https://twitter.com/ToughAbhinav/status/900391055261966336(Light Painting/ Scene/Landscape)https://club.hihonor.com/in/photography.325/amazingindia.112303 - HDR (Scene/Landscape)https://club.hihonor.com/in/photography.325/amazingindia.99231 - Silky Water (Light Painting/ Scene/Landscape)From Twitter:https://twitter.com/ToughAbhinav/status/934802027967758336  There are brief intoduction for every posts in each post. Hope you like my contribution.https://twitter.com/ToughAbhinav/status/900391055261966336  -Light painting for which I won Honor Light Painting Contest.https://twitter.com/ToughAbhinav/status/934368187797323776 - Night Modehttps://twitter.com/ToughAbhinav/status/931906447843115008 - Silky Water Modehttps://twitter.com/ToughAbhinav/status/918099487947571200 - Food Modehttps://twitter.com/ToughAbhinav/status/896394014844362752 - Wide Apperture (Honor 4X)Instagram:https://www.instagram.com/p/BfVHiGnAXvTv2WyUt-yvB3eWqkt4hYiuWdXEmE0/ - Waterfall in Silky Water modehttps://www.instagram.com/p/BfOP9Iagud2j9FWv4J3x_GZb-9pFDcGzEkLCLY0/ - SunsetA head to head competition between us again? Good luck!! ;)And we know who wins when it comes to us ;) PicWizI'd say we both are winners irrespective of the timings.. :PWell said, still I think you got an upper edge on me :)","Feb 24, 2018 at 12:31AM",AbhinavSinha
Are You Good at Photographing? We are Recruiting Photography Team Members!,"1Hello Sir,I would like to place my candidature for a place in the Photography team of Honor. About Me:Device Using: Honor 6X and 7XDevices Used: Honor Holly, Honor 4C and Honor 4X.Reasons to pick me:Below are threds to my photographs posted on Honor Community:https://club.hihonor.com/in/photography.325/amazingindia.97191 - Low Light Photographyhttps://club.hihonor.com/in/photography.325/amazingindia.96065 - Silky Water https://twitter.com/ToughAbhinav/status/900391055261966336(Light Painting/ Scene/Landscape)https://club.hihonor.com/in/photography.325/amazingindia.112303 - HDR (Scene/Landscape)https://club.hihonor.com/in/photography.325/amazingindia.99231 - Silky Water (Light Painting/ Scene/Landscape)From Twitter:https://twitter.com/ToughAbhinav/status/934802027967758336  There are brief intoduction for every posts in each post. Hope you like my contribution.https://twitter.com/ToughAbhinav/status/900391055261966336  -Light painting for which I won Honor Light Painting Contest.https://twitter.com/ToughAbhinav/status/934368187797323776 - Night Modehttps://twitter.com/ToughAbhinav/status/931906447843115008 - Silky Water Modehttps://twitter.com/ToughAbhinav/status/918099487947571200 - Food Modehttps://twitter.com/ToughAbhinav/status/896394014844362752 - Wide Apperture (Honor 4X)Instagram:https://www.instagram.com/p/BfVHiGnAXvTv2WyUt-yvB3eWqkt4hYiuWdXEmE0/ - Waterfall in Silky Water modehttps://www.instagram.com/p/BfOP9Iagud2j9FWv4J3x_GZb-9pFDcGzEkLCLY0/ - SunsetA head to head competition between us again? Good luck!! ;)And we know who wins when it comes to us ;) PicWizI'd say we both are winners irrespective of the timings.. :PWell said, still I think you got an upper edge on me :)","Feb 24, 2018 at 12:31AM",PicWiz
Are You Good at Photographing? We are Recruiting Photography Team Members!,"1Hello Sir,I would like to place my candidature for a place in the Photography team of Honor. About Me:Device Using: Honor 6X and 7XDevices Used: Honor Holly, Honor 4C and Honor 4X.Reasons to pick me:Below are threds to my photographs posted on Honor Community:https://club.hihonor.com/in/photography.325/amazingindia.97191 - Low Light Photographyhttps://club.hihonor.com/in/photography.325/amazingindia.96065 - Silky Water https://twitter.com/ToughAbhinav/status/900391055261966336(Light Painting/ Scene/Landscape)https://club.hihonor.com/in/photography.325/amazingindia.112303 - HDR (Scene/Landscape)https://club.hihonor.com/in/photography.325/amazingindia.99231 - Silky Water (Light Painting/ Scene/Landscape)From Twitter:https://twitter.com/ToughAbhinav/status/934802027967758336  There are brief intoduction for every posts in each post. Hope you like my contribution.https://twitter.com/ToughAbhinav/status/900391055261966336  -Light painting for which I won Honor Light Painting Contest.https://twitter.com/ToughAbhinav/status/934368187797323776 - Night Modehttps://twitter.com/ToughAbhinav/status/931906447843115008 - Silky Water Modehttps://twitter.com/ToughAbhinav/status/918099487947571200 - Food Modehttps://twitter.com/ToughAbhinav/status/896394014844362752 - Wide Apperture (Honor 4X)Instagram:https://www.instagram.com/p/BfVHiGnAXvTv2WyUt-yvB3eWqkt4hYiuWdXEmE0/ - Waterfall in Silky Water modehttps://www.instagram.com/p/BfOP9Iagud2j9FWv4J3x_GZb-9pFDcGzEkLCLY0/ - SunsetA head to head competition between us again? Good luck!! ;)And we know who wins when it comes to us ;) PicWizI'd say we both are winners irrespective of the timings.. :PWell said, still I think you got an upper edge on me :)","Feb 24, 2018 at 12:31AM",AbhinavSinha
"[The fist batch list is annouced now] We are looking for Honor Community Moderators, Apply Here!","3I would like to apply for honor 7x, emui update and off topic. I like to keep track of any thing new having happening around especially in case of Roms, emui. I have honor 7x about which I know about everything so I can help others. I regularly follow various sites about new technologies in phone and would love to discuss about it with othersAll the best Anmol :)Thanks Pravin ","Feb 06, 2018 at 3:56PM",Anmol_bali
"[The fist batch list is annouced now] We are looking for Honor Community Moderators, Apply Here!","3I would like to apply for honor 7x, emui update and off topic. I like to keep track of any thing new having happening around especially in case of Roms, emui. I have honor 7x about which I know about everything so I can help others. I regularly follow various sites about new technologies in phone and would love to discuss about it with othersAll the best Anmol :)Thanks Pravin ","Feb 06, 2018 at 3:56PM",Pravin
Honor 6X | My first few hours - An Honor Fan's First Impressions!,9awesome,"Jan 26, 2017 at 11:28PM",Bharat_Bhardwaj
Honor 6X | My first few hours - An Honor Fan's First Impressions!,10nice initial impression,"Jan 29, 2017 at 8:08PM",SID
"#Share to win# Invite friends, Win wonderful gifts",5same contest happened last year..everytime is different,"Feb 06, 2018 at 6:55PM",MergoLiu
"#Share to win# Invite friends, Win wonderful gifts",5same contest happened last year..everytime is different,"Feb 06, 2018 at 6:55PM",MergoLiu
"#Share to win# Invite friends, Win wonderful gifts","6To be frank Iam completely new to Honor.But I know about Huawei and it's doing good globally.I changed to Honor because, this only one brand offering mobiles with good specifications and display 18:9 ratio. So choose Honor over other mobiles.As of now my experience with honor is Good.Thank you very muchYes am also switched to Honor because in budget phones with 18:9 display.Yes budget friendly liked honor build qualitynice mobiles with in budget :)thanks for inviting","Feb 06, 2018 at 8:49PM",Sam9
"#Share to win# Invite friends, Win wonderful gifts","6To be frank Iam completely new to Honor.But I know about Huawei and it's doing good globally.I changed to Honor because, this only one brand offering mobiles with good specifications and display 18:9 ratio. So choose Honor over other mobiles.As of now my experience with honor is Good.Thank you very muchYes am also switched to Honor because in budget phones with 18:9 display.Yes budget friendly liked honor build qualitynice mobiles with in budget :)thanks for inviting","Feb 06, 2018 at 8:49PM",MergoLiu
"#Share to win# Invite friends, Win wonderful gifts","6To be frank Iam completely new to Honor.But I know about Huawei and it's doing good globally.I changed to Honor because, this only one brand offering mobiles with good specifications and display 18:9 ratio. So choose Honor over other mobiles.As of now my experience with honor is Good.Thank you very muchYes am also switched to Honor because in budget phones with 18:9 display.Yes budget friendly liked honor build qualitynice mobiles with in budget :)thanks for inviting","Feb 06, 2018 at 8:49PM",Mani9
Face Unlock Feature is now available for Honor 7x and Honor 9 lite too.,"5No new update in my 7x mobile... Why??Please have patience...it's been released in batches,wait for your turnOhhh kMy 7x mobile no new update  why ???only face unlock dont get EMUI8Face Unlock ,AR lens","Mar 05, 2018 at 8:22PM",huafans0537376597
Face Unlock Feature is now available for Honor 7x and Honor 9 lite too.,"5No new update in my 7x mobile... Why??Please have patience...it's been released in batches,wait for your turnOhhh kMy 7x mobile no new update  why ???only face unlock dont get EMUI8Face Unlock ,AR lens","Mar 05, 2018 at 8:22PM",ShlokBelgamwar
Face Unlock Feature is now available for Honor 7x and Honor 9 lite too.,"5No new update in my 7x mobile... Why??Please have patience...it's been released in batches,wait for your turnOhhh kMy 7x mobile no new update  why ???only face unlock dont get EMUI8Face Unlock ,AR lens","Mar 05, 2018 at 8:22PM",ShlokBelgamwar
"We are looking for Honor Product Team Members, Apply Here!","2My name is Kavin,22Currently living in IndiaQualification : Computer Science EngineeringI have been a massive fan of EMUI every since I first i stsrted using my honor4x.I have seen and have been amazed at changes that have come over the years to this amazing firmwareand cannot wait to see what is to come.I have laptop,Honor7x myself & having good knoledege about it.I bought my first Honor phone in 2016 and have been blown away with the outstanding performance.Online Activity&Experiance :Currently I am a member of the Honor community Team and have spent many hours in it.I have spent Daily 2hr's minimum in our communityAlso i have helped users by giving solutions to their questionsI am always willing to help users with problems or questions and will try to find a solution by using any availableresource,making sure that I follow the forums rules and guidelines.As for the technical knowledge of devices, let me just say that I've experienced myself with most of our devices (Honor4x,honor6x,honor7x)which includes flashing via fastboot,OTA and recoveries.So I am aware and knowledgeable about the various officials ROMs and working of and with thevarious tools necessary to fix, recover and update.This would be a tremendous opportunity for me to help and support all fellow Honor7x and EMUI loversThe device im using now is ","Feb 24, 2018 at 12:50AM",KAVIN
Tips You Need To Know About Honor 7X Which Will Make Your Phone More Smarter!,1Thanks for the Amazing tips Hemanth!Please Vote No 7( Bride From Netaji Mahato)Please Help Me To Win Honor View 10 SmartphonePlease Votehttps://club.hihonor.com/in/v10.317/open-voting-for-amazing-india-contest-.126491,"Feb 10, 2018 at 06:43AM",Pravin
Best Features of EMUI in Honor 8 Pro,2Thanks for sharing!!!Welcome Honor 8 pro face unlock feature kab ayega ,"Mar 01, 2018 at 4:25PM",Ayushsar25
Best Features of EMUI in Honor 8 Pro,2Thanks for sharing!!!Welcome Honor 8 pro face unlock feature kab ayega ,"Mar 01, 2018 at 4:25PM",Honorfans_17172
Best Features of EMUI in Honor 8 Pro,2Thanks for sharing!!!Welcome Honor 8 pro face unlock feature kab ayega ,"Mar 01, 2018 at 4:25PM",Honorfans_17172
